rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
1.0,Doesn’t work in slot one on Sony A7Riii,I bought 5 of these through B&H Photo and only 1 worked in slot 1 of my Sony A7RIII.  All four that didn’t work are from batch 766G.,[],B01J5RH06K,B01J5RH06K,AH5YZ5LY4D46S5G4D4SUZO43KZ6Q,1541519073478,3,False
4.0,i Luv these speakers,"I wanted very small light speakers so I can share music from my iPod with my husband when we're traveling since most hotels don't have iPod docks yet, and I'm very pleased with the iLuv speakers. Sound quality is surprisingly good for such small ones and they're so cute!  My husband is an audiophile, but even he is able to listen without wincing. I found the battery cover hard to get off, but my husband manages it.",[],B001ET6P8M,B002S0NPZ2,AHOXAFRMGXOQHO56V4FQXRYP4M5A,1262039693000,0,True
5.0,Aux/stereo to usb-c,"This cord works out well for a car without bluetooth connection. The sound that pumps out of speakers are NICE sounding. Son's happy. Stereo doesn't need to be replaced, that equals a happy Mom. Thank goodness.",[],B07Z3TRJKS,B08H7VZDTZ,AGMCSBHH3ZT3JQR4X5AWRUHFODTA,1589158146165,0,True
5.0,Awesome case. Very well padded on all sides,"Awesome case.  Very well padded on all sides.  The kickstand is solid after hundred of uses.  It works well with any screen protector. Just be aware that you may have to slightly modifybthe case or screen protector in some cases.  The raised edge that protects the screen side fits snugly around the outer edge of the screen with a glass screen protector, this raised edge may overlap the edge of the screen protector slightly peeling it up around the edge.  I easily fixed this by taking a sharp blade and shaving a bit of the rubberized edge down to allow a perfect fit with the glass screen guard.  It's way simpler than it may sound and wont change the functionality of the case even if you remove the glass screen cover in the future. This is due to the snug yet rubbery grip the entire case has on the whole device. It does add some weight to the device, but its well worth the peace of mind i have carrying my tablet around my daily rugged work environment- Construction sites and in my backpack everywhere i go.  Also works great with the surface keyboard.  It has a little elastic strap that will hold the keyboard in place to cover the screen when not in use giving your tablet full 360° protection.",[],B00M2UK89E,B00M2UK89E,AFM7OMQ7IX5OTDHXDPZLA2ZI2FJA,1471884474000,0,True
5.0,This mesh system has been a lifesaver!,I live in a detached garage apartment and had a hard time getting good WiFi signal from the router in the main house. The garage is located about 20 yards from the main house. We purchased a 2 pack of these quite some time ago and connected one to the main router then set the other up in my apartment. It was much better but not always strong enough to make it to the back room that is furthest from the main house. This 3 pack was purchased and scattered through the main house and my apartment and now everything works like a dream. There are at least 25 connected devices between both homes and we never have any issues with internet connection anymore.,[],B0842T3PNP,B0842T3PNP,AEJ4KNM276DM6NTXOPZXLF3M63UQ,1636041241327,0,True
5.0,Quality for sure.,Thought the long cord would be a nuisance but actually eliminates having to move things to fit. Fast charging and no complaints.,[],B0971B1NS9,B0971B1NS9,AEKFZ7EG5KIIEU4NRDWE5TMKMWEA,1668047853855,0,True
5.0,Good cameras and much cheaper than going through a company.,"Very easy to set up. Images come straight to my phone, so always know if someone is at my house no matter where I am.  Indoor and outdoor cameras. Also bought some for my daughter. Much cheaper then paying for a service, although,  if electricity is out or wifi off you will wish you had paid for the service.",[],B08V1J916S,B08V1J916S,AF3CAWSIRZN3Z7BZNTLYTXFGKYJQ,1630092770915,1,True
1.0,Description makes it sound like this is so simple,"Description makes it sound like this is so simple, but it is not. Users guide is not very good. Really needs pictures or drawn details to help us low tech folks. The adapter does not fit the hard drive and the additional materials do not fit either. I had to return this item because it simply did not work as advertised. I could not even hook it up because the parts given did not fit. Very disappointing.",[],B00DQJME7Y,B00DQJME7Y,AHNEYOQVSZPAVHDFE7244JZ2PQAQ,1465053363000,0,True
5.0,Company was great to work with.,"There was nothing wrong with the charger per se it just didn’t work with my vacuum. But, it arrived in a timely manner and the company was very easy to work with and exceeded my expectations.",[],B07GGR67DK,B07GGR67DK,AE2H3OGC72SAPBVLBERSZOOYWA4Q,1612210318856,0,True
1.0,Two Times Defective,"The first one of these I ordered was defective and the two pieces could not be separated for installation. Amazon quickly sent a replacement. I had the same problem with the second one. The two pieces seem fused together. The whole idea of this gadget is ingenious and I really wanted one that worked properly. So I called Leviton. It was a most unsatisfactory experience. I spoke to several people who were either unable or unwilling to help me get a replacement that worked. They told me that this wasn't a documented problem with the item. I told them I saw two reviews on Amazon that mentioned the same issue. After much back and forth (and a whole lot of time on the phone) about a resolution, they agreed to send me a new one. That was many weeks ago. I'm still waiting... It's a shame because I think this would be a perfect way to store my phone while it charges. What is Leviton thinking? They could easily solve the problem by sending me a replacement, which would probably cost them less than $2. Instead, they generate ill will and poor ratings. Shame on them.",[],B007FTGGV6,B007FTGGV6,AH2VEORLXMOOTVNXVFQSHSUFSILQ,1412076161000,3,True
1.0,Won’t close!,DOESN’T FIT OR CLOSE!!  Not eligible for return.  NOT HAPPY,[],B015JH6DKE,B07C9H4JY8,AEE23IVY6E4QUYRK46SH5P74VROQ,1542209465946,0,True
4.0,Great product for the price.,Great product for the price. It's a little light for a gaming mouse but works great for a day-to-day mouse. Movement is precise and clicks and sensitive.,[],B00W0ZI226,B00W0ZI226,AG52HYQ57TNJ4XGWSVDAXF37XHEA,1468802618000,0,True
4.0,Good product,"Pretty good product overall, solid consruction and easy to put together.<br /><br />i was able to get 90+MB/s transfer with 3.0<br /><br />my only major gripes are that is doesnt support USB/eSATA combo so u still have to plug in the other usb cable to get power to the unit which totally defeats the purpose unless you are using all ur 3.0 ports for other devices and all you have left is a 2.0 and an eSATA port.<br /><br />one minor thing is the black is high gloss and finger prints show very easily",[],B0064I1NQ2,B0064I1NQ2,AH5VGUI2OZ4PPBMMWQV5H6IKL5YA,1358400762000,1,True
5.0,Better than expected,I gave this to my sister in law for Christmas and she loved it. Her and my brother travel much and she'll use it much. Like the feature where it easily removes from the pad for using the pad like a tablet.,[],B007PRHNHO,B01DKA81PW,AGPVKANQ2QX6POXENIBE3JZEBYTQ,1388037436000,0,True
5.0,Good sturdy product.,Absolutely great! Apple should sell this with their pre-packaged expensive phones. It looks much nicer than what they send the phones with and appears stronger. Will see if the Apple phone or the cord survives atleast 1 year.,[],B01M58FM1G,B07GR9548T,AHWGSIIWIQYQXH7RIWAWLPYEHNVQ,1518199274306,0,True
5.0,Gorgeous,Gorgeous.  I’m new to quality headphones but they sound great to me!,[],B018VZBH5M,B079ZX2JDT,AH4YW3LIO3EGCCMBOWRXJ7SMUBNA,1582653712033,0,True
1.0,RUNIED MY PHONE!,Water seeped into the case and ruined my Iphone 6s.  Not happy at all!  Defective product,[],B00Z7RRR8E,B019ZPN7KU,AGLAZAONL3OHLF3EFL7LJQIURTSA,1470077312000,0,True
5.0,Great sound and nice fit!,"I wanted to get a better pair of headphones for my iPod, and finally decided on these after reading the other reviews.  I've had them for about 4 days, and they're great!  The sound is good, and the sound isolation is very good with the foam ear inserts.  The sound is spectacular compared to the standard earphones that come with an iPod.  And, for those of us that live in noisy urban environments, this will be a nice way to protect hearing from ambulances, subways, etc.  Therefore, the sound is better because A) you're isolated from ambient noise  and B) the headphones fit into your ear canal better, delivering clear sound better.<br /><br />I tried the two-tiered gray silicone inserts (not pictured) to start, and they were pretty good.  However, they made my inner-ear itch after a while.  I then tried the foam (which the company recommends in their instructions) and they're much more comfortable and better at isolating sound.<br /><br />However, just one note:  I did not recieve the conical-shaped inserts that these headphones are pictured with.  No big deal to me, because the cylindrical foam inserts perform very well, and come in a large and small size.<br /><br />So, considering these are only $10 more than the original iPod headphones, sound way better, and protect you from loud ambient noise (and therefore allow you to play your music at a lower level) these are a super investment!",[],B000CP2YPC,B000CP2YPC,AENFO7QG2O4LKNJO5EI64XII53LQ,1190784574000,0,True
5.0,Audio-Technica ATH-ANC23 QuietPoint Active Noise-Cancelling In-Ear Headphones,"Product came as advertised. Noise cancelling works well. Volume dial is hard to see. Product is comfortable and provides as much noise cancelling as my Audio-Technica full size headphones in smaller, more convenient size for travel",[],B004K09H32,B00WU0KVV6,AEFDZX5HQV6HD7Q53GEM64HWKOIA,1534692036451,0,True
5.0,Sturdy drive,"This is my 2nd one. Built tough, not like some of those flimsy plastic ones. Would certainly buy again",[],B077V9211N,B077V9211N,AFIXQ3NXRFPISI2CT7ZCCTSL36BQ,1577225437404,0,True
5.0,Works well,Just what I was looking for.,[],B08R8N29JD,B08R8N29JD,AHRGFRVHHVWQSBLZ3ATH7H5J35VA,1675917185232,0,True
5.0,Great Bag for the 11inch Pro IPad !,Loved it the bag arrived fits snugly and the sides are perfect for holding cards and other items.,[],B071RXQF3J,B079GS8RZD,AGJLQFQTKHELQGHGXFFUDXOA3DEQ,1563718077120,0,True
5.0,Five Stars,Excellent product!,[],B01MUWPK61,B01MUWPK61,AGPJBRYPZIEI4FHL6YQB3RQAZBDA,1497709122929,0,True
1.0,NOT THE HERO YOUR LOOKING FOR,"its compact, waterproof, rugged per advertised and looks pretty cool. that's where it all ends. the indoor pictures are grainy, video is grainy. the mobile app is hit and miss. it is really annoying. next best thing i plugged directly into laptop and even tried memory card to computer. what a process it is to try and move files over. i still don't quite understand why my 4k video was split into 4. when i try to edit application crashes. less than 2 year old macbook. i got this while it was on sale. i've had this for some time now and so far seem to keep striking out on use. voice commands also are hit and miss. i even printed them and still can't get to work all the time. i'll update this if i'm wrong.",[],B01LZTLCFX,B07FGK1ZXR,AE4VVWE7XTYLMMQGQWOYDSCMLRCA,1532477087970,2,True
5.0,Love it,Great power strip. Would buy again,[],B09YLZHRCN,B09YLZHRCN,AGXVBQTLLZXXDQSBE4BQ7Y5CGH5A,1677992499648,0,True
5.0,Easy to hook up works great,This microphone works so well I could hear the squirrel in my neighbors yard farting,[],B07G82MKCY,B07G82MKCY,AGC3L6WDYXBNFIXDGOMS45GXRSWA,1611507247771,0,True
4.0,Super Thin - not the quietest,Great little fan that works perfectly in my custom built case. Not the quietest but has a very slim profile which is just what I needed. This is much thinner than most computer fans.,[],B00006HOMA,B01BXYZ6G4,AE6GRB3YYO3JYU24LSIMDS4NI5CA,1425434671000,0,True
2.0,fining support,"I had not use this because my compute broke , when I get it back the key an mouse didn't work . I call Amazon to see if they could help . I was told to contact Sanhonton for help . where do I fine them!",[],B079BGP868,B079BGP868,AGHMKFAIFGZUVDXPVH2Z4BRZ4HUA,1618332740323,0,True
5.0,Five Stars,Great unit,[],B00HEGP28I,B00HRUC1OO,AEIU6TGS5BLITM6I7CMFYFDENE5Q,1437326904000,0,True
5.0,"Light, versatile, and solid.",This works well for transferring low powered antenna signals 15 feet from source to antenna. Great for Ham QRP rigs on the go.,[],B00O071OAE,B00O071OAE,AEPUDI6BXIIFIBDD6HN66DFSXXIQ,1521229284963,0,True
5.0,Great,On time. Great product,[],B01AKW1ZLK,B01AKW1ZLK,AHADDYZEMDOBW4HIHFHBQ3KBYQ3A,1534912941759,0,True
5.0,Perfect!,Works great! Looks great!,[],B000BQS11I,B000BQS11I,AFHRMJA3HJNL32UCBDW5GCMH5B5A,1526400772529,0,True
1.0,Very Disappointed,"The advertisement on Amazon was very impressive!<br />However, after hooking up the ear phones that went out the window!<br />""Extremely Tinny"" I really couldn't pick out any ""BASE""!<br />Guess, I am spoiled after years of enjoying the Now Discontinued Apple Buds.<br />If you like Music with a Base don't waist your money!!",[],B0170RBJ9Q,B0170RBJ9Q,AFWYJICVUZF5DNGQNKNPW5QWGQKA,1619294601911,0,True
